Date,Asset,Daily Return,Exposure BoP,Exposure EoP,Trade Exposure,Trade Cost,PnL - Daily,PnL,Days in Exposure,Strategy Vol.,stop_trading_sign,Strategy,Strategy Weight,Book Vol,all_strategies_ready,Cumulative_ReturnLibor
2017-01-25,Swap - CEW US Equity,1.0013435770299566,0,0,0,0,0,0,0,0.08012612908444301,False,FX | Trend-Following,1.0,0.0,True,1.0106017670916967
2017-01-26,Swap - UUP US Equity,1.0065588789425324,0,0,0,0,0,0,0,0.07992246725119227,False,FX | Trend-Following,1.0,0.0,True,1.010630386617442
2017-01-26,Swap - FXY US Equity,0.9884669591829618,0.03639366717086142,0.035973937521898175,0,0,-0.0004197296489632449,0.0009642982777519887,356,0.07992246725119227,False,FX | Trend-Following,1.0,0.0,True,1.010630386617442
2017-01-26,Swap - FXE US Equity,0.9925959746198214,0.2845489129745995,0.28244210560103333,0,0,-0.0021068073735661663,0.20302789379486091,566,0.07992246725119227,False,FX | Trend-Following,1.0,0.0,True,1.010630386617442
2017-01-26,Swap - UDN US Equity,0.9937625953935456,-0.0004056917082868197,-0.0004031612449567511,0,0,2.5304633300685846e-06,-0.0003608108954985815,503,0.07992246725119227,False,FX | Trend-Following,1.0,0.0,True,1.010630386617442
2017-01-26,Swap - CEW US Equity,0.9932338700900659,0,0,0,0,0,0,0,0.07992246725119227,False,FX | Trend-Following,1.0,0.0,True,1.010630386617442
2017-01-27,Swap - UUP US Equity,1.000354620670349,0,0,0,0,0,0,0,0.08080860523569831,False,FX | Trend-Following,1.0,0.0,True,1.010659006953672
2017-01-27,Swap - FXY US Equity,0.9942711303572384,0.035973937521898175,0.03576784752329837,0,0,-0.0002060899985998066,0.0007582082791521821,357,0.08080860523569831,False,FX | Trend-Following,1.0,0.0,True,1.010659006953672
2017-01-27,Swap - FXE US Equity,1.0019014679412712,0.28244210560103333,0.28297916021009883,0,0,0.0005370546090655015,0.20356494840392642,567,0.08080860523569831,False,FX | Trend-Following,1.0,0.0,True,1.010659006953672
2017-01-27,Swap - UDN US Equity,0.9999716815107439,-0.0004031612449567511,-0.0004031498280393673,0,0,1.1416917383765077e-08,-0.00036079947858119776,504,0.08080860523569831,False,FX | Trend-Following,1.0,0.0,True,1.010659006953672
2017-01-27,Swap - CEW US Equity,1.0033608772153098,0,0,0,0,0,0,0,0.08080860523569831,False,FX | Trend-Following,1.0,0.0,True,1.010659006953672
2017-01-30,Swap - UUP US Equity,0.9980502739305724,0,0,0,0,0,0,0,0.08077106081586187,False,FX | Trend-Following,1.0,0.0,True,1.0106874910703751
2017-01-30,Swap - FXY US Equity,1.0127521544539484,0.03576784752329837,-0.07370372078956844,-0.10992768542896918,2.7481921357242294e-05,0.00042863519474513437,0.0011868434738973165,358,0.08077106081586187,False,FX | Trend-Following,1.0,0.0,True,1.0106874910703751
2017-01-30,Swap - FXE US Equity,0.9998752062054669,0.28297916021009883,-0.6030258285668111,-0.8859696747337334,0.00022149241868343335,-0.00025680646185984875,0.20330814194206656,568,0.08077106081586187,False,FX | Trend-Following,1.0,0.0,True,1.0106874910703751
2017-01-30,Swap - UDN US Equity,1.0009323053060015,-0.0004031498280393673,-0.00040352568676316203,0,0,-3.758587237947045e-07,-0.00036117533730499246,505,0.08077106081586187,False,FX | Trend-Following,1.0,0.0,True,1.0106874910703751
2017-01-30,Swap - CEW US Equity,1.003354675136292,0,0,0,0,0,0,0,0.08077106081586187,False,FX | Trend-Following,1.0,0.0,True,1.0106874910703751
2017-01-31,Swap - UUP US Equity,0.9918759096525179,0,0,0,0,0,0,0,0.08079630661085138,False,FX | Trend-Following,1.0,0.0,True,1.0107159913379993
2017-01-31,Swap - FXY US Equity,1.007283778753745,-0.07370372078956844,-0.07424056238512745,0,0,-0.000536841595559015,0.0006500018783383015,359,0.08079630661085138,False,FX | Trend-Following,1.0,0.0,True,1.0107159913379993
2017-01-31,Swap - FXE US Equity,1.0096048374193105,-0.6030258285668111,-0.6088177936098403,0,0,-0.005791965043029257,0.1975161768990373,569,0.08079630661085138,False,FX | Trend-Following,1.0,0.0,True,1.0107159913379993
2017-01-31,Swap - UDN US Equity,1.0081328211244538,-0.00040352568676316203,-0.0004068074889927292,0,0,-3.2818022295671707e-06,-0.00036445713953455963,506,0.08079630661085138,False,FX | Trend-Following,1.0,0.0,True,1.0107159913379993
2017-01-31,Swap - CEW US Equity,1.0033381616045827,0,0,0,0,0,0,0,0.08079630661085138,False,FX | Trend-Following,1.0,0.0,True,1.0107159913379993
2017-02-01,Swap - UUP US Equity,1.0007489503225138,0,0,0,0,0,0,0,0.08241611884903821,False,FX | Trend-Following,1.0,0.0,True,1.0107444924092992
2017-02-01,Swap - FXY US Equity,0.9972789847335494,-0.07424056238512745,-0.07403855268148764,0,0,0.00020200970363981607,0.0008520115819781176,360,0.08241611884903821,False,FX | Trend-Following,1.0,0.0,True,1.0107444924092992
2017-02-01,Swap - FXE US Equity,0.9971095520169011,-0.6088177936098403,-0.6070580374462261,0,0,0.0017597561636142345,0.19927593306265154,570,0.08241611884903821,False,FX | Trend-Following,1.0,0.0,True,1.0107444924092992
2017-02-01,Swap - UDN US Equity,0.999020003243949,-0.0004068074889927292,-0.00040640881897317907,0,0,3.986700195501283e-07,-0.0003640584695150095,507,0.08241611884903821,False,FX | Trend-Following,1.0,0.0,True,1.0107444924092992
2017-02-01,Swap - CEW US Equity,1.0008854353446053,0,0,0,0,0,0,0,0.08241611884903821,False,FX | Trend-Following,1.0,0.0,True,1.0107444924092992
2017-02-02,Swap - UUP US Equity,1.0015249145396246,0,0,0,0,0,0,0,0.08250588991975052,False,FX | Trend-Following,1.0,0.0,True,1.0107729712607685
2017-02-02,Swap - FXY US Equity,1.0036110741010882,-0.07403855268148764,-0.07430591138155782,0,0,-0.0002673587000701777,0.0005846528819079399,361,0.08250588991975052,False,FX | Trend-Following,1.0,0.0,True,1.0107729712607685
2017-02-02,Swap - FXE US Equity,0.9993017584123726,-0.6070580374462261,-0.6066341642783777,0,0,0.0004238731678484209,0.19969980623049996,571,0.08250588991975052,False,FX | Trend-Following,1.0,0.0,True,1.0107729712607685
2017-02-02,Swap - UDN US Equity,0.9990191191903895,-0.00040640881897317907,-0.00040601018036179185,0,0,3.986386113872197e-07,-0.0003636598309036223,508,0.08250588991975052,False,FX | Trend-Following,1.0,0.0,True,1.0107729712607685
2017-02-02,Swap - CEW US Equity,1.0052102794443458,0,0,0,0,0,0,0,0.08250588991975052,False,FX | Trend-Following,1.0,0.0,True,1.0107729712607685
2017-02-03,Swap - UUP US Equity,0.9995822370237387,0,0,0,0,0,0,0,0.08250813074709434,False,FX | Trend-Following,1.0,0.0,True,1.0108014585894083
2017-02-03,Swap - FXY US Equity,1.000673633780224,-0.07430591138155782,-0.07435596635353477,0,0,-5.005497197695108e-05,0.0005345979099309888,362,0.08250813074709434,False,FX | Trend-Following,1.0,0.0,True,1.0108014585894083
2017-02-03,Swap - FXE US Equity,1.0018873263987356,-0.6066341642783777,-0.6077790809509952,0,0,-0.001144916672617513,0.19855488955788245,572,0.08250813074709434,False,FX | Trend-Following,1.0,0.0,True,1.0108014585894083
2017-02-03,Swap - UDN US Equity,1.00021022059335,-0.00040601018036179185,-0.00040609553206281366,0,0,-8.535170102180441e-08,-0.0003637451826046441,509,0.08250813074709434,False,FX | Trend-Following,1.0,0.0,True,1.0108014585894083
2017-02-03,Swap - CEW US Equity,1.0016416065243414,0,0,0,0,0,0,0,0.08250813074709434,False,FX | Trend-Following,1.0,0.0,True,1.0108014585894083
2017-02-06,Swap - UUP US Equity,1.00074733950116,0,0,0,0,0,0,0,0.08256083070853143,False,FX | Trend-Following,1.0,0.0,True,1.0108300684210847
2017-02-06,Swap - FXY US Equity,1.0086213642059167,-0.07435596635353477,-0.07499701622035149,0,0,-0.0006410498668167203,-0.00010645195688573149,363,0.08256083070853143,False,FX | Trend-Following,1.0,0.0,True,1.0108300684210847
2017-02-06,Swap - FXE US Equity,0.9969130903476117,-0.6077790809509952,-0.6059029218394879,0,0,0.0018761591115072918,0.20043104866938974,573,0.08256083070853143,False,FX | Trend-Following,1.0,0.0,True,1.0108300684210847
2017-02-06,Swap - UDN US Equity,0.9990603712592142,-0.00040609553206281366,-0.0004057139530293827,0,0,3.815790334309394e-07,-0.00036336360357121315,510,0.08256083070853143,False,FX | Trend-Following,1.0,0.0,True,1.0108300684210847
2017-02-06,Swap - CEW US Equity,1.000525686474339,0,0,0,0,0,0,0,0.08256083070853143,False,FX | Trend-Following,1.0,0.0,True,1.0108300684210847
2017-02-07,Swap - UUP US Equity,1.0050113836410854,0,0,0,0,0,0,0,0.08254885103061624,False,FX | Trend-Following,1.0,0.0,True,1.010858671661794
2017-02-07,Swap - FXY US Equity,0.9939456837809703,-0.07499701622035149,-0.07454296056866977,0,0,0.00045405565168171735,0.00034760369479598587,364,0.08254885103061624,False,FX | Trend-Following,1.0,0.0,True,1.010858671661794
2017-02-07,Swap - FXE US Equity,0.9941250408095343,-0.6059029218394879,-0.602343266900297,0,0,0.0035596549391908594,0.2039907036085806,574,0.08254885103061624,False,FX | Trend-Following,1.0,0.0,True,1.010858671661794
2017-02-07,Swap - UDN US Equity,0.9953968871471309,-0.0004057139530293827,-0.00040384640591760484,0,0,1.8675471117778801e-06,-0.00036149605645943527,511,0.08254885103061624,False,FX | Trend-Following,1.0,0.0,True,1.010858671661794
2017-02-07,Swap - CEW US Equity,1.0020605991212252,0,0,0,0,0,0,0,0.08254885103061624,False,FX | Trend-Following,1.0,0.0,True,1.010858671661794
2017-02-08,Swap - UUP US Equity,0.9988169912064088,0,0,0,0,0,0,0,0.08299094596998738,False,FX | Trend-Following,1.0,0.0,True,1.010887153730391
2017-02-08,Swap - FXY US Equity,1.002769927023021,-0.07454296056866977,-0.07474943912952492,0,0,-0.00020647856085515004,0.00014112513394083583,365,0.08299094596998738,False,FX | Trend-Following,1.0,0.0,True,1.010887153730391
2017-02-08,Swap - FXE US Equity,0.9999718246804385,-0.602343266900297,-0.6023262956862664,0,0,1.697121403065882e-05,0.20400767482261126,575,0.08299094596998738,False,FX | Trend-Following,1.0,0.0,True,1.010887153730391
2017-02-08,Swap - UDN US Equity,1.0009304668112915,-0.00040384640591760484,-0.0004042221715951705,0,0,-3.7576567756567123e-07,-0.00036187182213700094,512,0.08299094596998738,False,FX | Trend-Following,1.0,0.0,True,1.010887153730391
2017-02-08,Swap - CEW US Equity,0.9923469258721015,0,0,0,0,0,0,0,0.08299094596998738,False,FX | Trend-Following,1.0,0.0,True,1.010887153730391
2017-02-09,Swap - UUP US Equity,1.0038320589711265,0,0,0,0,0,0,0,0.08300452435373497,False,FX | Trend-Following,1.0,0.0,True,1.0109156366015017
2017-02-09,Swap - FXY US Equity,0.9895082199575879,-0.07474943912952492,-0.07396518445588426,0,0,0.0007842546736406553,0.0009253798075814911,366,0.08300452435373497,False,FX | Trend-Following,1.0,0.0,True,1.0109156366015017
2017-02-09,Swap - FXE US Equity,0.9975610252402719,-0.6023262956862664,-0.6008572370539671,0,0,0.0014690586322992916,0.20547673345491055,576,0.08300452435373497,False,FX | Trend-Following,1.0,0.0,True,1.0109156366015017
2017-02-09,Swap - UDN US Equity,0.9961362339933275,-0.0004042221715951705,-0.00040266035170941777,0,0,1.5618198857527354e-06,-0.0003603100022512482,513,0.08300452435373497,False,FX | Trend-Following,1.0,0.0,True,1.0109156366015017
2017-02-09,Swap - CEW US Equity,1.0010904349995517,0,0,0,0,0,0,0,0.08300452435373497,False,FX | Trend-Following,1.0,0.0,True,1.0109156366015017
2017-02-10,Swap - UUP US Equity,1.0011234794621717,0,0,0,0,0,0,0,0.08279895997912123,False,FX | Trend-Following,1.0,0.0,True,1.010944188808599
2017-02-10,Swap - FXY US Equity,0.9992668067625944,-0.07396518445588426,-0.07391095368283775,0,0,5.423077304651802e-05,0.0009796105806280091,367,0.08279895997912123,False,FX | Trend-Following,1.0,0.0,True,1.010944188808599
2017-02-10,Swap - FXE US Equity,0.9976520784960489,-0.6008572370539671,-0.5994464714262834,0,0,0.0014107656276837188,0.20688749908259427,577,0.08279895997912123,False,FX | Trend-Following,1.0,0.0,True,1.010944188808599
2017-02-10,Swap - UDN US Equity,0.9985767674947397,-0.00040266035170941777,-0.00040208727240828536,0,0,5.730793011324157e-07,-0.0003597369229501158,514,0.08279895997912123,False,FX | Trend-Following,1.0,0.0,True,1.010944188808599
2017-02-10,Swap - CEW US Equity,1.0055433906901254,0,0,0,0,0,0,0,0.08279895997912123,False,FX | Trend-Following,1.0,0.0,True,1.010944188808599
2017-02-13,Swap - UUP US Equity,1.0022762607297382,0,0,0,0,0,0,0,0.08225465547362867,False,FX | Trend-Following,1.0,0.0,True,1.0109728180314845
2017-02-13,Swap - FXY US Equity,0.9970323173675615,-0.07391095368283775,-0.07369160942924623,0,0,0.0002193442535915191,0.0011989548342195282,368,0.08225465547362867,False,FX | Trend-Following,1.0,0.0,True,1.0109728180314845
2017-02-13,Swap - FXE US Equity,0.9959999783296941,-0.5994464714262834,-0.5970486725503898,0,0,0.002397798875893531,0.2092852979584878,578,0.08225465547362867,False,FX | Trend-Following,1.0,0.0,True,1.0109728180314845
2017-02-13,Swap - UDN US Equity,0.997998978439887,-0.00040208727240828536,-0.0004012826871071494,0,0,8.045853011359825e-07,-0.0003589323376489798,515,0.08225465547362867,False,FX | Trend-Following,1.0,0.0,True,1.0109728180314845
2017-02-13,Swap - CEW US Equity,1.0004342496142562,0,0,0,0,0,0,0,0.08225465547362867,False,FX | Trend-Following,1.0,0.0,True,1.0109728180314845
2017-02-14,Swap - UUP US Equity,1.0022747825937803,0,0,0,0,0,0,0,0.08199342219861017,False,FX | Trend-Following,1.0,0.0,True,1.0110014022836393
2017-02-14,Swap - FXY US Equity,0.9944294306655007,-0.07369160942924623,-0.07328110520954977,0,0,0.00041050421969646145,0.0016094590539159897,369,0.08199342219861017,False,FX | Trend-Following,1.0,0.0,True,1.0110014022836393
2017-02-14,Swap - FXE US Equity,0.9982209691840439,-0.5970486725503898,-0.595986504563297,0,0,0.0010621679870927991,0.2103474659455806,579,0.08199342219861017,False,FX | Trend-Following,1.0,0.0,True,1.0110014022836393
2017-02-14,Swap - UDN US Equity,0.9973000032902185,-0.0004012826871071494,-0.0004001992251722678,0,0,1.0834619348815979e-06,-0.0003578488757140982,516,0.08199342219861017,False,FX | Trend-Following,1.0,0.0,True,1.0110014022836393
2017-02-14,Swap - CEW US Equity,1.0028363128949744,0,0,0,0,0,0,0,0.08199342219861017,False,FX | Trend-Following,1.0,0.0,True,1.0110014022836393
2017-02-15,Swap - UUP US Equity,0.9980580588279275,0,0,0,0,0,0,0,0.08151595795663762,False,FX | Trend-Following,1.0,0.0,True,1.0110301093383545
2017-02-15,Swap - FXY US Equity,1.0019874388499581,-0.07328110520954977,-0.0734267469250111,0,0,-0.00014564171546133098,0.0014638173384546587,370,0.08151595795663762,False,FX | Trend-Following,1.0,0.0,True,1.0110301093383545
2017-02-15,Swap - FXE US Equity,1.0024068860623143,-0.595986504563297,-0.5974209761744579,0,0,-0.0014344716111608369,0.20891299433441976,580,0.08151595795663762,False,FX | Trend-Following,1.0,0.0,True,1.0110301093383545
2017-02-15,Swap - UDN US Equity,1.0021668658191394,-0.0004001992251722678,-0.00040106640319413964,0,0,-8.671780218718651e-07,-0.00035871605373597007,517,0.08151595795663762,False,FX | Trend-Following,1.0,0.0,True,1.0110301093383545
2017-02-15,Swap - CEW US Equity,1.0027327958082042,0,0,0,0,0,0,0,0.08151595795663762,False,FX | Trend-Following,1.0,0.0,True,1.0110301093383545
2017-02-16,Swap - UUP US Equity,0.994223335106986,0,0,0,0,0,0,0,0.08138926013800828,False,FX | Trend-Following,1.0,0.0,True,1.011059220722406
2017-02-16,Swap - FXY US Equity,1.0074266136760046,-0.0734267469250111,-0.07397205900790892,0,0,-0.0005453120828978197,0.0009185052555568389,371,0.08138926013800828,False,FX | Trend-Following,1.0,0.0,True,1.011059220722406
2017-02-16,Swap - FXE US Equity,1.0067753722277164,-0.5974209761744579,-0.6014687256646856,0,0,-0.004047749490227681,0.20486524484419208,581,0.08138926013800828,False,FX | Trend-Following,1.0,0.0,True,1.011059220722406
2017-02-16,Swap - UDN US Equity,1.0057619432898415,-0.00040106640319413964,-0.00040337732506480495,0,0,-2.3109218706653047e-06,-0.0003610269756066354,518,0.08138926013800828,False,FX | Trend-Following,1.0,0.0,True,1.011059220722406
2017-02-16,Swap - CEW US Equity,0.997767339407881,0,0,0,0,0,0,0,0.08138926013800828,False,FX | Trend-Following,1.0,0.0,True,1.011059220722406
2017-02-17,Swap - UUP US Equity,1.0049818620556636,0,0,0,0,0,0,0,0.0820041391228517,False,FX | Trend-Following,1.0,0.0,True,1.0110882186365933
2017-02-17,Swap - FXY US Equity,1.0026729928732316,-0.07397205900790892,-0.07416978579445532,0,0,-0.00019772678654640663,0.0007207784690104323,372,0.0820041391228517,False,FX | Trend-Following,1.0,0.0,True,1.0110882186365933
2017-02-17,Swap - FXE US Equity,0.9936964323650265,-0.6014687256646856,-0.5976773268721369,0,0,0.003791398792548639,0.20865664363674072,582,0.0820041391228517,False,FX | Trend-Following,1.0,0.0,True,1.0110882186365933
2017-02-17,Swap - UDN US Equity,0.9951734897806664,-0.00040337732506480495,-0.00040143042028313223,0,0,1.946904781672718e-06,-0.00035908007082496266,519,0.0820041391228517,False,FX | Trend-Following,1.0,0.0,True,1.0110882186365933
2017-02-17,Swap - CEW US Equity,0.9961047803509456,0,0,0,0,0,0,0,0.0820041391228517,False,FX | Trend-Following,1.0,0.0,True,1.0110882186365933
2017-02-20,Swap - UUP US Equity,0.9999713802823438,0,0,0,0,0,0,0,0.08159001575375019,False,FX | Trend-Following,1.0,0.0,True,1.0111171565241304
2017-02-20,Swap - FXY US Equity,0.9999713802823438,-0.07416978579445532,-0.07416766307612727,0,0,2.122718328056994e-06,0.0007229011873384893,373,0.08159001575375019,False,FX | Trend-Following,1.0,0.0,True,1.0111171565241304
2017-02-20,Swap - FXE US Equity,0.9999713802823438,-0.5976773268721369,-0.5976602215157923,0,0,1.7105356344582212e-05,0.2086737489930853,583,0.08159001575375019,False,FX | Trend-Following,1.0,0.0,True,1.0111171565241304
2017-02-20,Swap - UDN US Equity,0.9999713802823438,-0.00040143042028313223,-0.0004014189314578451,0,0,1.148882528711646e-08,-0.00035906858199967554,520,0.08159001575375019,False,FX | Trend-Following,1.0,0.0,True,1.0111171565241304
2017-02-20,Swap - CEW US Equity,0.9999713802823438,0,0,0,0,0,0,0,0.08159001575375019,False,FX | Trend-Following,1.0,0.0,True,1.0111171565241304
2017-02-21,Swap - UUP US Equity,1.0045716028591656,0,0,0,0,0,0,0,0.08134663166547261,False,FX | Trend-Following,1.0,0.0,True,1.0111461865294953
2017-02-21,Swap - FXY US Equity,0.9935281760196631,-0.07416766307612727,-0.07368766301566564,0,0,0.00048000006046163,0.0012029012478001193,374,0.08134663166547261,False,FX | Trend-Following,1.0,0.0,True,1.0111461865294953
2017-02-21,Swap - FXE US Equity,0.9937533387646313,-0.5976602215157923,-0.5939268405781278,0,0,0.00373338093766451,0.2124071299307498,584,0.08134663166547261,False,FX | Trend-Following,1.0,0.0,True,1.0111461865294953
2017-02-21,Swap - UDN US Equity,0.9956276986819201,-0.0004014189314578451,-0.0003996638069347298,0,0,1.755124523115329e-06,-0.0003573134574765602,521,0.08134663166547261,False,FX | Trend-Following,1.0,0.0,True,1.0111461865294953
2017-02-21,Swap - CEW US Equity,1.0022640179648703,0,0,0,0,0,0,0,0.08134663166547261,False,FX | Trend-Following,1.0,0.0,True,1.0111461865294953
2017-02-22,Swap - UUP US Equity,0.9976816517107757,0,0,0,0,0,0,0,0.08187393483220472,False,FX | Trend-Following,1.0,0.0,True,1.011175232720488
2017-02-22,Swap - FXY US Equity,1.0051591932362867,-0.07368766301566564,-0.07406783190829383,0,0,-0.00038016889262819376,0.0008227323551719256,375,0.08187393483220472,False,FX | Trend-Following,1.0,0.0,True,1.011175232720488
2017-02-22,Swap - FXE US Equity,1.002024208554104,-0.5939268405781278,-0.5951290723693381,0,0,-0.001202231791210262,0.21120489813953955,585,0.08187393483220472,False,FX | Trend-Following,1.0,0.0,True,1.011175232720488
2017-02-22,Swap - UDN US Equity,1.001908072082005,-0.0003996638069347298,-0.00040042639428692977,0,0,-7.625873521999887e-07,-0.0003580760448287602,522,0.08187393483220472,False,FX | Trend-Following,1.0,0.0,True,1.011175232720488
2017-02-22,Swap - CEW US Equity,1.0032168924317448,0,0,0,0,0,0,0,0.08187393483220472,False,FX | Trend-Following,1.0,0.0,True,1.011175232720488
2017-02-23,Swap - UUP US Equity,0.9976764423262885,0,0,0,0,0,0,0,0.08202006608765872,False,FX | Trend-Following,1.0,0.0,True,1.0112042339619838
2017-02-23,Swap - FXY US Equity,1.0029037873092261,-0.07406783190829383,-0.07428290913861103,0,0,-0.00021507723031720383,0.0006076551248547217,376,0.08202006608765872,False,FX | Trend-Following,1.0,0.0,True,1.0112042339619838
2017-02-23,Swap - FXE US Equity,1.0016295175013343,-0.5951290723693381,-0.5960988456083168,0,0,-0.0009697732389787328,0.21023512490056082,586,0.08202006608765872,False,FX | Trend-Following,1.0,0.0,True,1.0112042339619838
2017-02-23,Swap - UDN US Equity,1.0019091112808374,-0.00040042639428692977,-0.000401190852833408,0,0,-7.64458546478235e-07,-0.00035884050337523844,523,0.08202006608765872,False,FX | Trend-Following,1.0,0.0,True,1.0112042339619838
2017-02-23,Swap - CEW US Equity,1.0049315002542523,0,0,0,0,0,0,0,0.08202006608765872,False,FX | Trend-Following,1.0,0.0,True,1.0112042339619838
2017-02-24,Swap - UUP US Equity,1.0018899602843998,0,0,0,0,0,0,0,0.08186461324623528,False,FX | Trend-Following,1.0,0.0,True,1.0112332818204472
2017-02-24,Swap - FXY US Equity,1.0057021043477887,-0.07428290913861103,-0.0747064780377767,0,0,-0.00042356889916567164,0.0001840862256890501,377,0.08186461324623528,False,FX | Trend-Following,1.0,0.0,True,1.0112332818204472
2017-02-24,Swap - FXE US Equity,0.9977314409068002,-0.5960988456083168,-0.5947465601516662,0,0,0.0013522854566506703,0.2115874103572115,587,0.08186461324623528,False,FX | Trend-Following,1.0,0.0,True,1.0112332818204472
2017-02-24,Swap - UDN US Equity,0.9985242889394752,-0.000401190852833408,-0.00040059881105450036,0,0,5.920417789076417e-07,-0.0003582484615963308,524,0.08186461324623528,False,FX | Trend-Following,1.0,0.0,True,1.0112332818204472
2017-02-24,Swap - CEW US Equity,0.9950355775346877,0,0,0,0,0,0,0,0.08186461324623528,False,FX | Trend-Following,1.0,0.0,True,1.0112332818204472
2017-02-27,Swap - UUP US Equity,0.9999712596376189,0,0,0,0,0,0,0,0.0817079586557849,False,FX | Trend-Following,1.0,0.0,True,1.0112623458667298
2017-02-27,Swap - FXY US Equity,0.9939242186443457,-0.0747064780377767,-0.07425257781136818,0,0,0.000453900226408524,0.0006379864520975741,378,0.0817079586557849,False,FX | Trend-Following,1.0,0.0,True,1.0112623458667298
2017-02-27,Swap - FXE US Equity,1.0028997276970015,-0.5947465601516662,-0.5964711632248343,0,0,-0.0017246030731681294,0.20986280728404336,588,0.0817079586557849,False,FX | Trend-Following,1.0,0.0,True,1.0112623458667298
2017-02-27,Swap - UDN US Equity,0.9999712596376189,-0.00040059881105450036,-0.0004005872976995012,0,0,1.1513354999145419e-08,-0.00035823694824133165,525,0.0817079586557849,False,FX | Trend-Following,1.0,0.0,True,1.0112623458667298
2017-02-27,Swap - CEW US Equity,1.0017013223708702,0,0,0,0,0,0,0,0.0817079586557849,False,FX | Trend-Following,1.0,0.0,True,1.0112623458667298
2017-02-28,Swap - UUP US Equity,0.9992019837466556,0,0,0,0,0,0,0,0.08179142691269853,False,FX | Trend-Following,1.0,0.0,True,1.0112916695573058
2017-02-28,Swap - FXY US Equity,1.0039488923564812,-0.07425257781136818,0.036348056713684435,0.11089384996202095,2.772346249050524e-05,-0.0003209388994588412,0.0003170475526387329,379,0.08179142691269853,False,FX | Trend-Following,1.0,0.0,True,1.0112916695573058
2017-02-28,Swap - FXE US Equity,1.0003606217209955,-0.5964711632248343,0.2928448017656915,0.8895310654479321,0.00022238276636198304,-0.00043748322376834165,0.209425324060275,589,0.08179142691269853,False,FX | Trend-Following,1.0,0.0,True,1.0112916695573058
2017-02-28,Swap - UDN US Equity,0.999971003725771,-0.0004005872976995012,-0.00040057568216036446,0,0,1.1615539136761686e-08,-0.0003582253327021949,526,0.08179142691269853,False,FX | Trend-Following,1.0,0.0,True,1.0112916695573058
2017-02-28,Swap - CEW US Equity,0.9965917283716238,0,0,0,0,0,0,0,0.08179142691269853,False,FX | Trend-Following,1.0,0.0,True,1.0112916695573058
2017-03-01,Swap - UUP US Equity,1.0068665440200157,0,0,0,0,0,0,0,0.0815748782413474,False,FX | Trend-Following,1.0,0.0,True,1.011321783010625
2017-03-01,Swap - FXY US Equity,0.9878507849938685,0.036348056713684435,0.03590645635761482,0,0,-0.0004416003560696116,-0.00012455280343087873,380,0.0815748782413474,False,FX | Trend-Following,1.0,0.0,True,1.011321783010625
2017-03-01,Swap - FXE US Equity,0.9951050044500239,0.2928448017656915,0.2914113277642148,0,0,-0.0014334740014766978,0.2079918500587983,590,0.0815748782413474,False,FX | Trend-Following,1.0,0.0,True,1.011321783010625
2017-03-01,Swap - UDN US Equity,0.9943538500529493,-0.00040057568216036446,-0.00039831397179374494,0,0,2.2617103666195152e-06,-0.0003559636223355754,527,0.0815748782413474,False,FX | Trend-Following,1.0,0.0,True,1.011321783010625
2017-03-01,Swap - CEW US Equity,0.9994192924431282,0,0,0,0,0,0,0,0.0815748782413474,False,FX | Trend-Following,1.0,0.0,True,1.011321783010625
2017-03-02,Swap - UUP US Equity,1.0041514163454086,0,0,0,0,0,0,0,0.08203160379739254,False,FX | Trend-Following,1.0,0.0,True,1.011352095244794
2017-03-02,Swap - FXY US Equity,0.9938359662604942,0.03590645635761482,0.03568512774916039,0,0,-0.00022132860845443247,-0.0003458814118853112,381,0.08203160379739254,False,FX | Trend-Following,1.0,0.0,True,1.011352095244794
2017-03-02,Swap - FXE US Equity,0.9961570676492081,0.2914113277642148,0.29029145374536247,0,0,-0.0011198740188523293,0.20687197603994598,591,0.08203160379739254,False,FX | Trend-Following,1.0,0.0,True,1.011352095244794
2017-03-02,Swap - UDN US Equity,0.995464886249278,-0.00039831397179374494,-0.0003965075726231584,0,0,1.8063991705865342e-06,-0.00035415722316498884,528,0.08203160379739254,False,FX | Trend-Following,1.0,0.0,True,1.011352095244794
2017-03-02,Swap - CEW US Equity,0.9900227451506094,0,0,0,0,0,0,0,0.08203160379739254,False,FX | Trend-Following,1.0,0.0,True,1.011352095244794
2017-03-03,Swap - UUP US Equity,0.9912614514243719,0,0,0,0,0,0,0,0.08224458039780373,False,FX | Trend-Following,1.0,0.0,True,1.0113824541578624
2017-03-03,Swap - FXY US Equity,1.004242851525876,0.03568512774916039,0.03583653444788199,0,0,0.00015140669872160117,-0.00019447471316371003,382,0.08224458039780373,False,FX | Trend-Following,1.0,0.0,True,1.0113824541578624
2017-03-03,Swap - FXE US Equity,1.0107662471515122,0.29029145374536247,0.2934168032823568,0,0,0.0031253495369943374,0.2099973255769403,592,0.08224458039780373,False,FX | Trend-Following,1.0,0.0,True,1.0113824541578624
2017-03-03,Swap - UDN US Equity,1.007724617699412,-0.0003965075726231584,-0.0003995704420365941,0,0,-3.0628694134356865e-06,-0.0003572200925784245,529,0.08224458039780373,False,FX | Trend-Following,1.0,0.0,True,1.0113824541578624
2017-03-03,Swap - CEW US Equity,1.0100172107814476,0,0,0,0,0,0,0,0.08224458039780373,False,FX | Trend-Following,1.0,0.0,True,1.0113824541578624
