Date,Asset,Daily Return,Exposure BoP,Exposure EoP,Trade Exposure,Trade Cost,PnL - Daily,PnL,Days in Exposure,Strategy Vol.,stop_trading_sign,Strategy,Strategy Weight,Book Vol,all_strategies_ready,Cumulative_ReturnLibor
2021-05-07,Swap - GLD US Equity,1.0089924085065916,-0.030396066751076683,-0.03066940060029599,0,0,-0.0002733338492193066,-0.0006953159527534636,99,0.5295332301571405,False,Comdty | Trend-Following,1.0,0.0,True,1.0585577374081558
2021-05-07,Swap - GDX US Equity,1.0179488837987294,0,0,0,0,0,0,0,0.5295332301571405,False,Comdty | Trend-Following,1.0,0.0,True,1.0585577374081558
2021-05-07,Swap - PDBC US Equity,1.0077665466365908,0,0,0,0,0,0,0,0.5295332301571405,False,Comdty | Trend-Following,1.0,0.0,True,1.0585577374081558
2021-05-10,Swap - UCO US Equity,1.0042453559700808,0,0,0,0,0,0,0,0.5293334984500674,False,Comdty | Trend-Following,1.0,0.0,True,1.058562591120402
2021-05-10,Swap - SCO US Equity,0.9965232085070337,0,0,0,0,0,0,0,0.5293334984500674,False,Comdty | Trend-Following,1.0,0.0,True,1.058562591120402
2021-05-10,Swap - KOLD US Equity,1.0192554915840346,-0.28929023074467664,-0.2948606563481242,0,0,-0.00557042560344756,-0.16564444898547734,478,0.5293334984500674,False,Comdty | Trend-Following,1.0,0.0,True,1.058562591120402
2021-05-10,Swap - ZSL US Equity,1.011045087900258,-0.4647657245129701,-0.46989910279324293,0,0,-0.005133378280272827,0.18386432704579614,1171,0.5293334984500674,False,Comdty | Trend-Following,1.0,0.0,True,1.058562591120402
2021-05-10,Swap - GLL US Equity,0.9945675668356531,0,0,0,0,0,0,0,0.5293334984500674,False,Comdty | Trend-Following,1.0,0.0,True,1.058562591120402
2021-05-10,Swap - GLD US Equity,1.0030258805448025,-0.03066940060029599,-0.030762202542893177,0,0,-9.28019425971878e-05,-0.0007881178953506514,100,0.5293334984500674,False,Comdty | Trend-Following,1.0,0.0,True,1.058562591120402
2021-05-10,Swap - GDX US Equity,0.9989253495766948,0,0,0,0,0,0,0,0.5293334984500674,False,Comdty | Trend-Following,1.0,0.0,True,1.058562591120402
2021-05-10,Swap - PDBC US Equity,0.9953706249435114,0,0,0,0,0,0,0,0.5293334984500674,False,Comdty | Trend-Following,1.0,0.0,True,1.058562591120402
2021-05-11,Swap - UCO US Equity,1.0175503950357085,0,0,0,0,0,0,0,0.5227837556086727,False,Comdty | Trend-Following,1.0,0.0,True,1.058567234935533
2021-05-11,Swap - SCO US Equity,0.9808319341157926,0,0,0,0,0,0,0,0.5227837556086727,False,Comdty | Trend-Following,1.0,0.0,True,1.058567234935533
2021-05-11,Swap - KOLD US Equity,0.9813994139486623,-0.2948606563481242,-0.289376075336567,0,0,0.005484581011557188,-0.16015986797392015,479,0.5227837556086727,False,Comdty | Trend-Following,1.0,0.0,True,1.058567234935533
2021-05-11,Swap - ZSL US Equity,0.9726733286014498,-0.46989910279324293,-0.45705832442073846,0,0,0.012840778372504469,0.1967051054183006,1172,0.5227837556086727,False,Comdty | Trend-Following,1.0,0.0,True,1.058567234935533
2021-05-11,Swap - GLL US Equity,0.9999218634977177,0,0,0,0,0,0,0,0.5227837556086727,False,Comdty | Trend-Following,1.0,0.0,True,1.058567234935533
2021-05-11,Swap - GLD US Equity,1.0001699194772218,-0.030762202542893177,-0.030767429640267456,0,0,-5.2270973742787885e-06,-0.0007933449927249302,101,0.5227837556086727,False,Comdty | Trend-Following,1.0,0.0,True,1.058567234935533
2021-05-11,Swap - GDX US Equity,1.006951185548047,0,0,0,0,0,0,0,0.5227837556086727,False,Comdty | Trend-Following,1.0,0.0,True,1.058567234935533
2021-05-11,Swap - PDBC US Equity,1.0113521735853377,0,0,0,0,0,0,0,0.5227837556086727,False,Comdty | Trend-Following,1.0,0.0,True,1.058567234935533
2021-05-12,Swap - UCO US Equity,1.0157073593267834,0,0,0,0,0,0,0,0.5194566327454234,False,Comdty | Trend-Following,1.0,0.0,True,1.0585717015575606
2021-05-12,Swap - SCO US Equity,0.9840100575632861,0,0,0,0,0,0,0,0.5194566327454234,False,Comdty | Trend-Following,1.0,0.0,True,1.0585717015575606
2021-05-12,Swap - KOLD US Equity,0.9828809383107007,-0.289376075336567,-0.28442222845147297,0,0,0.004953846885094038,-0.1552060210888261,480,0.5194566327454234,False,Comdty | Trend-Following,1.0,0.0,True,1.0585717015575606
2021-05-12,Swap - ZSL US Equity,1.05055736492841,-0.45705832442073846,-0.4801659889220453,0,0,-0.023107664501306857,0.17359744091699375,1173,0.5194566327454234,False,Comdty | Trend-Following,1.0,0.0,True,1.0585717015575606
2021-05-12,Swap - GLL US Equity,1.0196207745409918,0,0,0,0,0,0,0,0.5194566327454234,False,Comdty | Trend-Following,1.0,0.0,True,1.0585717015575606
2021-05-12,Swap - GLD US Equity,0.990062047601017,-0.030767429640267456,-0.03046166438906342,0,0,0.00030576525120403625,-0.000487579741520894,102,0.5194566327454234,False,Comdty | Trend-Following,1.0,0.0,True,1.0585717015575606
2021-05-12,Swap - GDX US Equity,0.9792731977784945,0,0,0,0,0,0,0,0.5194566327454234,False,Comdty | Trend-Following,1.0,0.0,True,1.0585717015575606
2021-05-12,Swap - PDBC US Equity,0.9979549544569412,0,0,0,0,0,0,0,0.5194566327454234,False,Comdty | Trend-Following,1.0,0.0,True,1.0585717015575606
2021-05-13,Swap - UCO US Equity,0.9385765225002213,0,0,0,0,0,0,0,0.5232882902498855,False,Comdty | Trend-Following,1.0,0.0,True,1.0585762188735393
2021-05-13,Swap - SCO US Equity,1.0613673119093552,0,0,0,0,0,0,0,0.5232882902498855,False,Comdty | Trend-Following,1.0,0.0,True,1.0585762188735393
2021-05-13,Swap - KOLD US Equity,1.001550452382887,-0.28442222845147297,-0.2848632115733216,0,0,-0.0004409831218486482,-0.15564700421067476,481,0.5232882902498855,False,Comdty | Trend-Following,1.0,0.0,True,1.0585762188735393
2021-05-13,Swap - ZSL US Equity,0.9910831147112397,-0.4801659889220453,-0.4758844038792633,0,0,0.004281585042782032,0.17787902595977578,1174,0.5232882902498855,False,Comdty | Trend-Following,1.0,0.0,True,1.0585762188735393
2021-05-13,Swap - GLL US Equity,0.9919604670767738,0,0,0,0,0,0,0,0.5232882902498855,False,Comdty | Trend-Following,1.0,0.0,True,1.0585762188735393
2021-05-13,Swap - GLD US Equity,1.0041029732340143,-0.03046166438906342,-0.030586647782715273,0,0,-0.00012498339365185282,-0.0006125631351727468,103,0.5232882902498855,False,Comdty | Trend-Following,1.0,0.0,True,1.0585762188735393
2021-05-13,Swap - GDX US Equity,1.0018967995082209,0,0,0,0,0,0,0,0.5232882902498855,False,Comdty | Trend-Following,1.0,0.0,True,1.0585762188735393
2021-05-13,Swap - PDBC US Equity,0.9733972263102424,0,0,0,0,0,0,0,0.5232882902498855,False,Comdty | Trend-Following,1.0,0.0,True,1.0585762188735393
2021-05-14,Swap - UCO US Equity,1.0357041166245304,0,0,0,0,0,0,0,0.5221126423603327,False,Comdty | Trend-Following,1.0,0.0,True,1.0585807144909085
2021-05-14,Swap - SCO US Equity,0.9642816191236296,0,0,0,0,0,0,0,0.5221126423603327,False,Comdty | Trend-Following,1.0,0.0,True,1.0585807144909085
2021-05-14,Swap - KOLD US Equity,0.9981329855405963,-0.2848632115733216,-0.28433136783836205,0,0,0.0005318437349595695,-0.1551151604757152,482,0.5221126423603327,False,Comdty | Trend-Following,1.0,0.0,True,1.0585807144909085
2021-05-14,Swap - ZSL US Equity,0.9766145574977121,-0.4758844038792633,-0.4647556365146092,0,0,0.011128767364654069,0.18900779332442985,1175,0.5221126423603327,False,Comdty | Trend-Following,1.0,0.0,True,1.0585807144909085
2021-05-14,Swap - GLL US Equity,0.9826131094369439,0,0,0,0,0,0,0,0.5221126423603327,False,Comdty | Trend-Following,1.0,0.0,True,1.0585807144909085
2021-05-14,Swap - GLD US Equity,1.009111591270415,-0.030586647782715273,-0.030865340815643516,0,0,-0.00027869303292824346,-0.0008912561681009903,104,0.5221126423603327,False,Comdty | Trend-Following,1.0,0.0,True,1.0585807144909085
2021-05-14,Swap - GDX US Equity,1.0246356225009325,0,0,0,0,0,0,0,0.5221126423603327,False,Comdty | Trend-Following,1.0,0.0,True,1.0585807144909085
2021-05-14,Swap - PDBC US Equity,1.0089268070044985,0,0,0,0,0,0,0,0.5221126423603327,False,Comdty | Trend-Following,1.0,0.0,True,1.0585807144909085
2021-05-17,Swap - UCO US Equity,1.0276088950307043,0,0,0,0,0,0,0,0.50812199714837,False,Comdty | Trend-Following,1.0,0.0,True,1.058585050857238
2021-05-17,Swap - SCO US Equity,0.971777324329412,0,0,0,0,0,0,0,0.50812199714837,False,Comdty | Trend-Following,1.0,0.0,True,1.058585050857238
2021-05-17,Swap - KOLD US Equity,0.9001518336165175,-0.28433136783836205,-0.2559414021143941,0,0,0.028389965723967958,-0.12672519475174723,483,0.50812199714837,False,Comdty | Trend-Following,1.0,0.0,True,1.058585050857238
2021-05-17,Swap - ZSL US Equity,0.9392226719085544,-0.4647556365146092,-0.43650903071181213,0,0,0.028246605802797087,0.21725439912722694,1176,0.50812199714837,False,Comdty | Trend-Following,1.0,0.0,True,1.058585050857238
2021-05-17,Swap - GLL US Equity,0.9743342101575816,0,0,0,0,0,0,0,0.50812199714837,False,Comdty | Trend-Following,1.0,0.0,True,1.058585050857238
2021-05-17,Swap - GLD US Equity,1.0116352096963563,-0.030865340815643516,-0.031224465528383035,0,0,-0.00035912471273951904,-0.0012503808808405092,105,0.50812199714837,False,Comdty | Trend-Following,1.0,0.0,True,1.058585050857238
2021-05-17,Swap - GDX US Equity,1.048622097215084,0,0,0,0,0,0,0,0.50812199714837,False,Comdty | Trend-Following,1.0,0.0,True,1.058585050857238
2021-05-17,Swap - PDBC US Equity,1.0114530481618065,0,0,0,0,0,0,0,0.50812199714837,False,Comdty | Trend-Following,1.0,0.0,True,1.058585050857238
2021-05-18,Swap - UCO US Equity,0.9779827874213199,0,0,0,0,0,0,0,0.5207168263040576,False,Comdty | Trend-Following,1.0,0.0,True,1.0585895499870175
2021-05-18,Swap - SCO US Equity,1.0217742417131574,0,0,0,0,0,0,0,0.5207168263040576,False,Comdty | Trend-Following,1.0,0.0,True,1.0585895499870175
2021-05-18,Swap - KOLD US Equity,1.0649609195217433,-0.2559414021143941,0.08204228072931646,0.35460987166874586,8.865246791718646e-05,-0.01671484129295249,-0.14344003604469974,484,0.5207168263040576,False,Comdty | Trend-Following,1.0,0.0,True,1.0585895499870175
2021-05-18,Swap - ZSL US Equity,1.001956525862844,-0.43650903071181213,0.17304041864457598,0.6104034905643407,0.00015260087264108517,-0.0010066420805937123,0.21624775704663324,1177,0.5207168263040576,False,Comdty | Trend-Following,1.0,0.0,True,1.0585895499870175
2021-05-18,Swap - GLL US Equity,0.9971395259065015,0,0,0,0,0,0,0,0.5207168263040576,False,Comdty | Trend-Following,1.0,0.0,True,1.0585895499870175
2021-05-18,Swap - GLD US Equity,1.0019419350856587,-0.031224465528383035,0.0127135647404071,0.043998666153930645,1.099966653848266e-05,-7.163555167899201e-05,-0.0013220164325195012,106,0.5207168263040576,False,Comdty | Trend-Following,1.0,0.0,True,1.0585895499870175
2021-05-18,Swap - GDX US Equity,0.9987366444552362,0,0,0,0,0,0,0,0.5207168263040576,False,Comdty | Trend-Following,1.0,0.0,True,1.0585895499870175
2021-05-18,Swap - PDBC US Equity,0.9963952990290136,0,0,0,0,0,0,0,0.5207168263040576,False,Comdty | Trend-Following,1.0,0.0,True,1.0585895499870175
2021-05-19,Swap - UCO US Equity,0.9385245725145478,0,0,0,0,0,0,0,0.5239397923016198,False,Comdty | Trend-Following,1.0,0.0,True,1.0585938753850086
2021-05-19,Swap - SCO US Equity,1.0639388143790118,0,0,0,0,0,0,0,0.5239397923016198,False,Comdty | Trend-Following,1.0,0.0,True,1.0585938753850086
2021-05-19,Swap - KOLD US Equity,1.029843196837688,0.08204228072931646,0.08449068466213432,0,0,0.0024484039328178525,-0.14099163211188187,485,0.5239397923016198,False,Comdty | Trend-Following,1.0,0.0,True,1.0585938753850086
2021-05-19,Swap - ZSL US Equity,1.0371777581767179,0.17304041864457598,0.17947367348374205,0,0,0.006433254839166069,0.2226810118857993,1178,0.5239397923016198,False,Comdty | Trend-Following,1.0,0.0,True,1.0585938753850086
2021-05-19,Swap - GLL US Equity,0.9986496432593682,0,0,0,0,0,0,0,0.5239397923016198,False,Comdty | Trend-Following,1.0,0.0,True,1.0585938753850086
2021-05-19,Swap - GLD US Equity,1.000681468801326,0.0127135647404071,0.012722228638131324,0,0,8.663897724223851e-06,-0.0013133525347952773,107,0.5239397923016198,False,Comdty | Trend-Following,1.0,0.0,True,1.0585938753850086
2021-05-19,Swap - GDX US Equity,0.9851064179815202,0,0,0,0,0,0,0,0.5239397923016198,False,Comdty | Trend-Following,1.0,0.0,True,1.0585938753850086
2021-05-19,Swap - PDBC US Equity,0.9767359616346666,0,0,0,0,0,0,0,0.5239397923016198,False,Comdty | Trend-Following,1.0,0.0,True,1.0585938753850086
2021-05-20,Swap - UCO US Equity,0.9574886217127785,0,0,0,0,0,0,0,0.527567459625053,False,Comdty | Trend-Following,1.0,0.0,True,1.0585982262848936
2021-05-20,Swap - SCO US Equity,1.0400625032287105,0,0,0,0,0,0,0,0.527567459625053,False,Comdty | Trend-Following,1.0,0.0,True,1.0585982262848936
2021-05-20,Swap - KOLD US Equity,1.011968115467669,0.08449068466213432,0.08550187893211314,0,0,0.001011194269978824,-0.13998043784190306,486,0.527567459625053,False,Comdty | Trend-Following,1.0,0.0,True,1.0585982262848936
2021-05-20,Swap - ZSL US Equity,0.9924487511501944,0.17947367348374205,0.17811842311327755,0,0,-0.0013552503704644947,0.2213257615153348,1179,0.527567459625053,False,Comdty | Trend-Following,1.0,0.0,True,1.0585982262848936
2021-05-20,Swap - GLL US Equity,0.9914643882790068,0,0,0,0,0,0,0,0.527567459625053,False,Comdty | Trend-Following,1.0,0.0,True,1.0585982262848936
2021-05-20,Swap - GLD US Equity,1.00456312396798,0.012722228638131324,0.012780281744556102,0,0,5.8053106424777595e-05,-0.0012552994283704997,108,0.527567459625053,False,Comdty | Trend-Following,1.0,0.0,True,1.0585982262848936
2021-05-20,Swap - GDX US Equity,1.012035776213308,0,0,0,0,0,0,0,0.527567459625053,False,Comdty | Trend-Following,1.0,0.0,True,1.0585982262848936
2021-05-20,Swap - PDBC US Equity,0.9894145391670867,0,0,0,0,0,0,0,0.527567459625053,False,Comdty | Trend-Following,1.0,0.0,True,1.0585982262848936
2021-05-21,Swap - UCO US Equity,1.0575186323074395,0,0,0,0,0,0,0,0.526864257626826,False,Comdty | Trend-Following,1.0,0.0,True,1.0586024865585344
2021-05-21,Swap - SCO US Equity,0.9454215563556938,0,0,0,0,0,0,0,0.526864257626826,False,Comdty | Trend-Following,1.0,0.0,True,1.0586024865585344
2021-05-21,Swap - KOLD US Equity,1.0268015962083046,0.08550187893211314,0.08779346576630298,0,0,0.0022915868341898404,-0.13768885100771322,487,0.526864257626826,False,Comdty | Trend-Following,1.0,0.0,True,1.0586024865585344
2021-05-21,Swap - ZSL US Equity,1.0209084389354701,0.17811842311327755,0.18184260128622373,0,0,0.00372417817294618,0.225049939688281,1180,0.526864257626826,False,Comdty | Trend-Following,1.0,0.0,True,1.0586024865585344
2021-05-21,Swap - GLL US Equity,0.9980191272075035,0,0,0,0,0,0,0,0.526864257626826,False,Comdty | Trend-Following,1.0,0.0,True,1.0586024865585344
2021-05-21,Swap - GLD US Equity,1.0004506225221883,0.012780281744556102,0.01278604082735011,0,0,5.759082794008774e-06,-0.001249540345576491,109,0.526864257626826,False,Comdty | Trend-Following,1.0,0.0,True,1.0586024865585344
2021-05-21,Swap - GDX US Equity,0.9944265456678026,0,0,0,0,0,0,0,0.526864257626826,False,Comdty | Trend-Following,1.0,0.0,True,1.0586024865585344
2021-05-21,Swap - PDBC US Equity,1.011227334976462,0,0,0,0,0,0,0,0.526864257626826,False,Comdty | Trend-Following,1.0,0.0,True,1.0586024865585344
2021-05-24,Swap - UCO US Equity,1.055369990184225,0,0,0,0,0,0,0,0.527085833586634,False,Comdty | Trend-Following,1.0,0.0,True,1.05860656960656
2021-05-24,Swap - SCO US Equity,0.9422714080877698,0,0,0,0,0,0,0,0.527085833586634,False,Comdty | Trend-Following,1.0,0.0,True,1.05860656960656
2021-05-24,Swap - KOLD US Equity,1.0066363041606383,0.08779346576630298,0.08837608990844475,0,0,0.0005826241421417744,-0.13710622686557145,488,0.527085833586634,False,Comdty | Trend-Following,1.0,0.0,True,1.05860656960656
2021-05-24,Swap - ZSL US Equity,0.9813742408934117,0.18184260128622373,0.17845564479935117,0,0,-0.0033869564868725666,0.22166298320140843,1181,0.527085833586634,False,Comdty | Trend-Following,1.0,0.0,True,1.05860656960656
2021-05-24,Swap - GLL US Equity,0.9958574727116407,0,0,0,0,0,0,0,0.527085833586634,False,Comdty | Trend-Following,1.0,0.0,True,1.05860656960656
2021-05-24,Swap - GLD US Equity,1.0017570996230167,0.01278604082735011,0.012808507174867725,0,0,2.2466347517614144e-05,-0.0012270739980588768,110,0.527085833586634,False,Comdty | Trend-Following,1.0,0.0,True,1.05860656960656
2021-05-24,Swap - GDX US Equity,1.003560807663265,0,0,0,0,0,0,0,0.527085833586634,False,Comdty | Trend-Following,1.0,0.0,True,1.05860656960656
2021-05-24,Swap - PDBC US Equity,1.0132169771846076,0,0,0,0,0,0,0,0.527085833586634,False,Comdty | Trend-Following,1.0,0.0,True,1.05860656960656
2021-05-25,Swap - UCO US Equity,0.9964364011491348,0,0,0,0,0,0,0,0.5262548053843793,False,Comdty | Trend-Following,1.0,0.0,True,1.0586105837394106
2021-05-25,Swap - SCO US Equity,1.0054015930206361,0,0,0,0,0,0,0,0.5262548053843793,False,Comdty | Trend-Following,1.0,0.0,True,1.0586105837394106
2021-05-25,Swap - KOLD US Equity,0.9774059323262628,0.08837608990844475,0.08637931455231307,0,0,-0.001996775356131686,-0.13910300222170313,489,0.5262548053843793,False,Comdty | Trend-Following,1.0,0.0,True,1.0586105837394106
2021-05-25,Swap - ZSL US Equity,0.982918474007545,0.17845564479935117,0.1754073500642107,0,0,-0.0030482947351404555,0.21861468846626797,1182,0.5262548053843793,False,Comdty | Trend-Following,1.0,0.0,True,1.0586105837394106
2021-05-25,Swap - GLL US Equity,0.9822084359753913,0,0,0,0,0,0,0,0.5262548053843793,False,Comdty | Trend-Following,1.0,0.0,True,1.0586105837394106
2021-05-25,Swap - GLD US Equity,1.0090690401673752,0.012808507174867725,0.012924668040920713,0,0,0.00011616086605298857,-0.0011109131320058883,111,0.5262548053843793,False,Comdty | Trend-Following,1.0,0.0,True,1.0586105837394106
2021-05-25,Swap - GDX US Equity,1.002278814423902,0,0,0,0,0,0,0,0.5262548053843793,False,Comdty | Trend-Following,1.0,0.0,True,1.0586105837394106
2021-05-25,Swap - PDBC US Equity,0.9947750398140253,0,0,0,0,0,0,0,0.5262548053843793,False,Comdty | Trend-Following,1.0,0.0,True,1.0586105837394106
2021-05-26,Swap - UCO US Equity,1.0124224772648864,0,0,0,0,0,0,0,0.5248113313486193,False,Comdty | Trend-Following,1.0,0.0,True,1.0586144965151252
2021-05-26,Swap - SCO US Equity,0.9843153582458071,0,0,0,0,0,0,0,0.5248113313486193,False,Comdty | Trend-Following,1.0,0.0,True,1.0586144965151252
2021-05-26,Swap - KOLD US Equity,0.9818145528915511,0.08637931455231307,0.0848084680962579,0,0,-0.0015708464560551666,-0.14067384867775828,490,0.5248113313486193,False,Comdty | Trend-Following,1.0,0.0,True,1.0586144965151252
2021-05-26,Swap - ZSL US Equity,1.0221969940148794,0.1754073500642107,0.17930086596375186,0,0,0.00389351589954115,0.22250820436580912,1183,0.5248113313486193,False,Comdty | Trend-Following,1.0,0.0,True,1.0586144965151252
2021-05-26,Swap - GLL US Equity,1.004276828056182,0,0,0,0,0,0,0,0.5248113313486193,False,Comdty | Trend-Following,1.0,0.0,True,1.0586144965151252
2021-05-26,Swap - GLD US Equity,0.9982542479328396,0.012924668040920713,0.012902104774970913,0,0,-2.2563265949800126e-05,-0.0011334763979556884,112,0.5248113313486193,False,Comdty | Trend-Following,1.0,0.0,True,1.0586144965151252
2021-05-26,Swap - GDX US Equity,0.9984764966557019,0,0,0,0,0,0,0,0.5248113313486193,False,Comdty | Trend-Following,1.0,0.0,True,1.0586144965151252
2021-05-26,Swap - PDBC US Equity,1.0036693806343502,0,0,0,0,0,0,0,0.5248113313486193,False,Comdty | Trend-Following,1.0,0.0,True,1.0586144965151252
2021-05-27,Swap - UCO US Equity,1.0125768138021705,0,0,0,0,0,0,0,0.5235900373311181,False,Comdty | Trend-Following,1.0,0.0,True,1.0586183985885493
2021-05-27,Swap - SCO US Equity,0.9877068736311726,0,0,0,0,0,0,0,0.5235900373311181,False,Comdty | Trend-Following,1.0,0.0,True,1.0586183985885493
2021-05-27,Swap - KOLD US Equity,1.0392303187806695,0.0848084680962579,0.08813553133497434,0,0,0.0033270632387164406,-0.13734678543904183,491,0.5235900373311181,False,Comdty | Trend-Following,1.0,0.0,True,1.0586183985885493
2021-05-27,Swap - ZSL US Equity,0.9858320602550291,0.17930086596375186,0.17676054209855632,0,0,-0.0025403238651955373,0.21996788050061358,1184,0.5235900373311181,False,Comdty | Trend-Following,1.0,0.0,True,1.0586183985885493
2021-05-27,Swap - GLL US Equity,0.9979373051904289,0,0,0,0,0,0,0,0.5235900373311181,False,Comdty | Trend-Following,1.0,0.0,True,1.0586183985885493
2021-05-27,Swap - GLD US Equity,1.0003903679347643,0.012902104774970913,0.012907141342966031,0,0,5.036567995117883e-06,-0.0011284398299605705,113,0.5235900373311181,False,Comdty | Trend-Following,1.0,0.0,True,1.0586183985885493
2021-05-27,Swap - GDX US Equity,0.993661063686343,0,0,0,0,0,0,0,0.5235900373311181,False,Comdty | Trend-Following,1.0,0.0,True,1.0586183985885493
2021-05-27,Swap - PDBC US Equity,1.0146348525219129,0,0,0,0,0,0,0,0.5235900373311181,False,Comdty | Trend-Following,1.0,0.0,True,1.0586183985885493
2021-05-28,Swap - UCO US Equity,0.9948449062957392,0,0,0,0,0,0,0,0.5223503867252928,False,Comdty | Trend-Following,1.0,0.0,True,1.0586222065406763
2021-05-28,Swap - SCO US Equity,1.004604681271281,0,0,0,0,0,0,0,0.5223503867252928,False,Comdty | Trend-Following,1.0,0.0,True,1.0586222065406763
2021-05-28,Swap - KOLD US Equity,0.9779487625021689,0.08813553133497434,0.08619203380150929,0,0,-0.0019434975334650523,-0.1392902829725069,492,0.5223503867252928,False,Comdty | Trend-Following,1.0,0.0,True,1.0586222065406763
2021-05-28,Swap - ZSL US Equity,0.9952071481135842,0.17676054209855632,0.17591335500091537,0,0,-0.0008471870976409501,0.21912069340297263,1185,0.5223503867252928,False,Comdty | Trend-Following,1.0,0.0,True,1.0586222065406763
2021-05-28,Swap - GLL US Equity,0.9935175122614702,0,0,0,0,0,0,0,0.5223503867252928,False,Comdty | Trend-Following,1.0,0.0,True,1.0586222065406763
2021-05-28,Swap - GLD US Equity,1.0037665767390884,0.012907141342966031,0.012955757081316573,0,0,4.861573835054228e-05,-0.0010798240916100282,114,0.5223503867252928,False,Comdty | Trend-Following,1.0,0.0,True,1.0586222065406763
2021-05-28,Swap - GDX US Equity,1.0053531493499395,0,0,0,0,0,0,0,0.5223503867252928,False,Comdty | Trend-Following,1.0,0.0,True,1.0586222065406763
2021-05-28,Swap - PDBC US Equity,0.9974194433913116,0,0,0,0,0,0,0,0.5223503867252928,False,Comdty | Trend-Following,1.0,0.0,True,1.0586222065406763
2021-05-31,Swap - UCO US Equity,0.9999964029168259,0,0,0,0,0,0,0,0.5182418056810575,False,Comdty | Trend-Following,1.0,0.0,True,1.058626014506501
2021-05-31,Swap - SCO US Equity,0.9999964029168259,0,0,0,0,0,0,0,0.5182418056810575,False,Comdty | Trend-Following,1.0,0.0,True,1.058626014506501
2021-05-31,Swap - KOLD US Equity,0.9999964029168259,0.08619203380150929,0.08619172376159476,0,0,-3.1003991453337765e-07,-0.13929059301242142,493,0.5182418056810575,False,Comdty | Trend-Following,1.0,0.0,True,1.058626014506501
2021-05-31,Swap - ZSL US Equity,0.9999964029168259,0.17591335500091537,0.175912722225946,0,0,-6.327749693668672e-07,0.21912006062800327,1186,0.5182418056810575,False,Comdty | Trend-Following,1.0,0.0,True,1.058626014506501
2021-05-31,Swap - GLL US Equity,0.9999964029168259,0,0,0,0,0,0,0,0.5182418056810575,False,Comdty | Trend-Following,1.0,0.0,True,1.058626014506501
2021-05-31,Swap - GLD US Equity,0.9999964029168259,0.012955757081316573,0.012955710478380768,0,0,-4.6602935805523105e-08,-0.0010798706945458337,115,0.5182418056810575,False,Comdty | Trend-Following,1.0,0.0,True,1.058626014506501
2021-05-31,Swap - GDX US Equity,0.9999964029168259,0,0,0,0,0,0,0,0.5182418056810575,False,Comdty | Trend-Following,1.0,0.0,True,1.058626014506501
2021-05-31,Swap - PDBC US Equity,0.9999964029168259,0,0,0,0,0,0,0,0.5182418056810575,False,Comdty | Trend-Following,1.0,0.0,True,1.058626014506501
2021-06-01,Swap - UCO US Equity,1.0392896727452645,0,0,0,0,0,0,0,0.5159720829512934,False,Comdty | Trend-Following,1.0,0.0,True,1.0586297390641812
2021-06-01,Swap - SCO US Equity,0.9610057932108974,0,0,0,0,0,0,0,0.5159720829512934,False,Comdty | Trend-Following,1.0,0.0,True,1.0586297390641812
2021-06-01,Swap - KOLD US Equity,0.9243327578081382,0.08619172376159476,0.07966983372479211,0,0,-0.006521890036802647,-0.14581248304922406,494,0.5159720829512934,False,Comdty | Trend-Following,1.0,0.0,True,1.0586297390641812
2021-06-01,Swap - ZSL US Equity,1.006252475107258,0.175912722225946,0.17701261214271372,0,0,0.00109988991676771,0.22021995054477098,1187,0.5159720829512934,False,Comdty | Trend-Following,1.0,0.0,True,1.0586297390641812
2021-06-01,Swap - GLL US Equity,1.0046260950595483,0,0,0,0,0,0,0,0.5159720829512934,False,Comdty | Trend-Following,1.0,0.0,True,1.0586297390641812
2021-06-01,Swap - GLD US Equity,0.9973056065572296,0.012955710478380768,0.012920802697021385,0,0,-3.49077813593824e-05,-0.0011147784759052161,116,0.5159720829512934,False,Comdty | Trend-Following,1.0,0.0,True,1.0586297390641812
2021-06-01,Swap - GDX US Equity,1.0017717804945727,0,0,0,0,0,0,0,0.5159720829512934,False,Comdty | Trend-Following,1.0,0.0,True,1.0586297390641812
2021-06-01,Swap - PDBC US Equity,1.017558713534687,0,0,0,0,0,0,0,0.5159720829512934,False,Comdty | Trend-Following,1.0,0.0,True,1.0586297390641812
2021-06-02,Swap - UCO US Equity,1.022710198661171,0,0,0,0,0,0,0,0.5185617051070428,False,Comdty | Trend-Following,1.0,0.0,True,1.0586336229459925
2021-06-02,Swap - SCO US Equity,0.9770847207783501,0,0,0,0,0,0,0,0.5185617051070428,False,Comdty | Trend-Following,1.0,0.0,True,1.0586336229459925
2021-06-02,Swap - KOLD US Equity,1.0230500388341128,0.07966983372479211,0.08150622648605588,0,0,0.0018363927612637665,-0.1439760902879603,495,0.5185617051070428,False,Comdty | Trend-Following,1.0,0.0,True,1.0586336229459925
2021-06-02,Swap - ZSL US Equity,0.9751279384891403,0.17701261214271372,0.17260994356530218,0,0,-0.004402668577411534,0.21581728196735944,1188,0.5185617051070428,False,Comdty | Trend-Following,1.0,0.0,True,1.0586336229459925
2021-06-02,Swap - GLL US Equity,0.9903650301609987,0,0,0,0,0,0,0,0.5185617051070428,False,Comdty | Trend-Following,1.0,0.0,True,1.0586336229459925
